local_segment,local_segment_label,local_segment_start_datetime,local_segment_end_datetime,phone_locations_doryab_varspeed,phone_locations_doryab_maxlengthstayatclusters,phone_locations_doryab_timeattop1location,phone_locations_doryab_normalizedlocationentropy,phone_locations_doryab_timeattop3location,phone_locations_doryab_locationvariance,phone_locations_doryab_movingtostaticratio,phone_locations_doryab_outlierstimepercent,phone_locations_doryab_avgspeed,phone_locations_doryab_avglengthstayatclusters,phone_locations_doryab_homelabel,phone_locations_doryab_locationentropy,phone_locations_doryab_numberlocationtransitions,phone_locations_doryab_totaldistance,phone_locations_doryab_timeathome,phone_locations_doryab_numberofsignificantplaces,phone_locations_doryab_timeattop2location,phone_locations_doryab_minlengthstayatclusters,phone_locations_doryab_minutesdataused,phone_locations_doryab_radiusgyration,phone_locations_doryab_loglocationvariance,phone_locations_doryab_stdlengthstayatclusters
"hour_13#2023-02-20 13:00:00,2023-02-20 14:00:00",hour_13,2023-02-20 13:00:00,2023-02-20 14:00:00,1024.1582612863824,31.01219999999999,0.0,-0.0,0.0,1.7813060434276536e-06,0.516737657744322,0.0,6.696606049573852,31.01219999999999,1.0,-0.0,0.0,3237.046355946643,0.0,1.0,31.01219999999999,31.01219999999999,60.01536666666666,0.0,-5.749261458665104,0.0
"hour_13#2023-02-21 13:00:00,2023-02-21 14:00:00",hour_13,2023-02-21 13:00:00,2023-02-21 14:00:00,87.91695116101732,53.010616666666664,0.0,-0.0,0.0,9.674066334787467e-07,0.883284058916022,0.0,10.535352817917618,53.010616666666664,1.0,-0.0,0.0,1229.9585441884738,0.0,1.0,53.010616666666664,53.010616666666664,60.015366666666665,0.0,-6.014390938992904,0.0
"hour_13#2023-02-22 13:00:00,2023-02-22 14:00:00",hour_13,2023-02-22 13:00:00,2023-02-22 14:00:00,3.435260475825827,58.01478333333333,0.0,-0.0,0.0,1.5276407276287795e-07,0.9666619919548674,0.0,2.8856657621326565,58.01478333333333,1.0,-0.0,0.0,96.22733428125031,0.0,1.0,58.01478333333333,58.01478333333333,60.015583333333325,0.0,-6.815978771646812,0.0
"hour_13#2023-02-23 13:00:00,2023-02-23 14:00:00",hour_13,2023-02-23 13:00:00,2023-02-23 14:00:00,545.1241541288324,38.01486666666666,0.0,-0.0,0.0,2.597907551435395e-07,0.6334180059745725,0.0,3.476983001834997,38.01486666666666,1.0,-0.0,0.0,1274.9275713409058,0.0,1.0,38.01486666666666,38.01486666666666,60.01545,0.0,-6.5853763076955705,0.0
"hour_13#2023-02-24 13:00:00,2023-02-24 14:00:00",hour_13,2023-02-24 13:00:00,2023-02-24 14:00:00,0.0,60.01541666666666,60.01541666666666,-0.0,0.0,2.525056121009607e-28,1.0,0.0,0.0,60.01541666666666,1.0,-0.0,0.0,0.0,60.01541666666666,1.0,0.0,60.01541666666666,60.01541666666666,0.0,-27.597728964961583,0.0
"hour_13#2023-02-25 13:00:00,2023-02-25 14:00:00",hour_13,2023-02-25 13:00:00,2023-02-25 14:00:00,0.0,60.01533333333333,60.01533333333333,-0.0,0.0,0.0,1.0,0.0,0.0,60.01533333333333,1.0,-0.0,0.0,0.0,60.01533333333333,1.0,0.0,60.01533333333333,60.01533333333333,0.0,,0.0
"hour_13#2023-02-26 13:00:00,2023-02-26 14:00:00",hour_13,2023-02-26 13:00:00,2023-02-26 14:00:00,93.47763987239459,32.01613333333333,32.01613333333333,-0.0,0.0,7.299761960575091e-08,0.5334658920498095,0.0,3.0684735158414185,32.01613333333333,1.0,-0.0,0.0,1431.9133944124508,32.01613333333333,1.0,0.0,32.01613333333333,60.015333333333324,0.0,-7.13669130164588,0.0
"hour_13#2023-02-27 13:00:00,2023-02-27 14:00:00",hour_13,2023-02-27 13:00:00,2023-02-27 14:00:00,29.562127794610102,56.93890000000001,0.0,-0.0,0.0,7.513306415374647e-07,0.9487386841481152,0.0,11.386173303983735,56.93890000000001,1.0,-0.0,0.0,583.8197105099305,0.0,1.0,56.93890000000001,56.93890000000001,60.01536666666669,0.0,-6.124168898955697,0.0
"hour_13#2023-02-28 13:00:00,2023-02-28 14:00:00",hour_13,2023-02-28 13:00:00,2023-02-28 14:00:00,40.04277704254029,52.00661666666667,0.0,-0.0,0.0,1.2104155878794798e-06,0.8665535661918262,0.0,9.803725065000828,52.00661666666667,1.0,-0.0,0.0,1308.6093914471978,0.0,1.0,52.00661666666667,52.00661666666667,60.01546666666667,0.0,-5.917065492051582,0.0
"hour_14#2023-02-13 14:00:00,2023-02-13 15:00:00",hour_14,2023-02-13 14:00:00,2023-02-13 15:00:00,112.38544946144495,56.00156666666665,0.0,-0.0,0.0,5.483043629114352e-07,0.9331196845255036,0.0,5.116690075887079,56.00156666666665,1.0,-0.0,0.0,342.2937743516558,0.0,1.0,56.00156666666665,56.00156666666665,60.01541666666666,1.1048468820500558e-09,-6.260978298379108,0.0
"hour_14#2023-02-14 14:00:00,2023-02-14 15:00:00",hour_14,2023-02-14 14:00:00,2023-02-14 15:00:00,1.7825065680998367,29.692449999999997,0.0,-0.0,0.0,1.7469928297783113e-07,0.49474690676787025,0.0,4.03387134825427,29.692449999999997,1.0,-0.0,0.0,2038.6502276987521,0.0,1.0,29.692449999999997,29.692449999999997,60.01543333333333,0.0,-6.757708877497953,0.0
"hour_14#2023-02-15 14:00:00,2023-02-15 15:00:00",hour_14,2023-02-15 14:00:00,2023-02-15 15:00:00,408.40793643540496,32.01591666666666,0.0,-0.0,0.0,2.5362462021749603e-07,0.5334621337152357,0.0,4.372100994818087,32.01591666666666,1.0,-0.0,0.0,2040.272505516823,0.0,1.0,32.01591666666666,32.01591666666666,60.015349999999984,0.0,-6.595808590279225,0.0
"hour_14#2023-02-16 14:00:00,2023-02-16 15:00:00",hour_14,2023-02-16 14:00:00,2023-02-16 15:00:00,6.7813367692368836,27.99956666666666,0.0,-0.0,0.0,7.866687616187294e-07,0.4665398288161119,0.0,7.86210171949828,27.99956666666666,1.0,-0.0,0.0,4195.193454435695,0.0,1.0,27.99956666666666,27.99956666666666,60.01538333333332,0.0,-6.104208095192468,0.0
"hour_14#2023-02-17 14:00:00,2023-02-17 15:00:00",hour_14,2023-02-17 14:00:00,2023-02-17 15:00:00,1176.0332961660088,33.31263333333333,33.31263333333333,0.26222260478084564,12.991566666666666,0.0001037179457983063,0.821525887828666,0.0,16.053468985799217,16.434716666666663,1.0,0.786667814342537,2.0,2865.8608240479357,33.31263333333333,3.0,0.0,2.99995,60.01533333333332,896.3090317812959,-3.984146093303523,15.446881696918995
"hour_14#2023-02-18 14:00:00,2023-02-18 15:00:00",hour_14,2023-02-18 14:00:00,2023-02-18 15:00:00,5.762111217788422,27.99945,27.99945,-0.0,0.0,5.150532590086503e-07,0.4665373666280933,0.0,7.249395639329214,27.99945,1.0,-0.0,0.0,3868.277513146068,27.99945,1.0,0.0,27.99945,60.015449999999994,0.0,-6.288147860477944,0.0
"hour_14#2023-02-19 14:00:00,2023-02-19 15:00:00",hour_14,2023-02-19 14:00:00,2023-02-19 15:00:00,0.0,60.015349999999984,60.015349999999984,-0.0,0.0,0.0,1.0,0.0,0.0,60.015349999999984,1.0,-0.0,0.0,0.0,60.015349999999984,1.0,0.0,60.015349999999984,60.015349999999984,0.0,,0.0
"hour_14#2023-02-20 14:00:00,2023-02-20 15:00:00",hour_14,2023-02-20 14:00:00,2023-02-20 15:00:00,0.007620941326612618,51.99106666666666,0.0,-0.0,0.0,1.0288600394274579e-08,0.8662949474662907,0.0,1.2745382789534994,51.99106666666666,1.0,-0.0,0.0,170.45604135041935,0.0,1.0,51.99106666666666,51.99106666666666,60.01543333333333,1.104847710949026e-09,-7.9876437002993,0.0
"hour_14#2023-02-21 14:00:00,2023-02-21 15:00:00",hour_14,2023-02-21 14:00:00,2023-02-21 15:00:00,1.1415554922869116,55.015333333333324,0.0,-0.0,0.0,3.3376158984813434e-07,0.9166849026863045,0.0,3.2364361497448964,55.015333333333324,1.0,-0.0,0.0,269.7138005992405,0.0,1.0,55.015333333333324,55.015333333333324,60.01553333333332,0.0,-6.47656364451966,0.0
"hour_14#2023-02-22 14:00:00,2023-02-22 15:00:00",hour_14,2023-02-22 14:00:00,2023-02-22 15:00:00,1.2987624929054131,54.01118333333333,0.0,-0.0,0.0,1.5040105262076604e-08,0.8999559001833419,0.0,2.218885087545665,54.01118333333333,1.0,-0.0,0.0,222.04321435372592,0.0,1.0,54.01118333333333,54.01118333333333,60.01536666666666,0.0,-7.822749124211195,0.0
"hour_14#2023-02-23 14:00:00,2023-02-23 15:00:00",hour_14,2023-02-23 14:00:00,2023-02-23 15:00:00,161.92172477534095,30.014899999999994,0.0,-0.0,0.0,9.078347167471343e-08,0.5001199692079032,0.0,2.9649125829361553,30.014899999999994,1.0,-0.0,0.0,1482.4809990729364,0.0,1.0,30.014899999999994,30.014899999999994,60.01539999999999,0.0,-7.04199321330564,0.0
"hour_14#2023-02-24 14:00:00,2023-02-24 15:00:00",hour_14,2023-02-24 14:00:00,2023-02-24 15:00:00,1545.7001259432948,41.98876666666666,41.98876666666666,0.2308724389332851,11.018466666666665,8.480447046603562e-05,0.9332124941126287,0.0,34.9553505697688,18.66906111111111,1.0,0.6926173167998553,2.0,2335.182484993802,41.98876666666666,3.0,0.0,2.99995,60.01546666666666,808.3759620946158,-4.07158125331455,20.589576313799157
"hour_14#2023-02-25 14:00:00,2023-02-25 15:00:00",hour_14,2023-02-25 14:00:00,2023-02-25 15:00:00,0.0,60.01536666666666,60.01536666666666,-0.0,0.0,0.0,1.0,0.0,0.0,60.01536666666666,1.0,-0.0,0.0,0.0,60.01536666666666,1.0,0.0,60.01536666666666,60.01536666666666,0.0,,0.0
"hour_14#2023-02-26 14:00:00,2023-02-26 15:00:00",hour_14,2023-02-26 14:00:00,2023-02-26 15:00:00,93.53948850001028,32.01593333333333,32.01593333333333,-0.0,0.0,7.299799657468463e-08,0.5334627077143361,0.0,3.0684531333867304,32.01593333333333,1.0,-0.0,0.0,1431.9132587010477,32.01593333333333,1.0,0.0,32.01593333333333,60.01531666666668,0.0,-7.136689058900076,0.0
"hour_14#2023-02-27 14:00:00,2023-02-27 15:00:00",hour_14,2023-02-27 14:00:00,2023-02-27 15:00:00,0.0,58.99634999999998,0.0,-0.0,0.0,3.989689899475495e-09,0.983017734570457,0.0,1.7473635800368,58.99634999999998,1.0,-0.0,0.0,29.681882679558445,0.0,1.0,58.99634999999998,58.99634999999998,60.01554999999998,0.0,-8.399060858744411,0.0
"hour_14#2023-02-28 14:00:00,2023-02-28 15:00:00",hour_14,2023-02-28 14:00:00,2023-02-28 15:00:00,4.599783055550908,40.01579999999999,0.0,-0.0,0.0,2.9130898138974304e-07,0.6667590503879145,0.0,6.194937901755679,40.01579999999999,1.0,-0.0,0.0,2064.9362801831307,0.0,1.0,40.01579999999999,40.01579999999999,60.01538333333332,0.0,-6.535646125369329,0.0
"hour_15#2023-02-13 15:00:00,2023-02-13 16:00:00",hour_15,2023-02-13 15:00:00,2023-02-13 16:00:00,19.17837710065023,45.155483333333336,0.0,-0.0,0.0,4.244202597831394e-06,0.7523989001702619,0.0,5.593510187755786,45.155483333333336,1.0,-0.0,0.0,1385.313593144877,0.0,1.0,45.155483333333336,45.155483333333336,60.01535000000001,0.0,-5.372203893144838,0.0
"hour_15#2023-02-14 15:00:00,2023-02-14 16:00:00",hour_15,2023-02-14 15:00:00,2023-02-14 16:00:00,3494.2849448013044,39.99928333333334,0.0,-0.0,0.0,5.51130244511038e-07,0.666483472996522,0.0,6.983853983727423,39.99928333333334,1.0,-0.0,0.0,2329.8292086469887,0.0,1.0,39.99928333333334,39.99928333333334,60.01541666666665,0.0,-6.258745755434631,0.0
"hour_15#2023-02-15 15:00:00,2023-02-15 16:00:00",hour_15,2023-02-15 15:00:00,2023-02-15 16:00:00,291.7065840458601,31.016599999999997,0.0,-0.0,0.0,2.400729520560329e-07,0.5168105417358039,0.0,4.04292964169841,31.016599999999997,1.0,-0.0,0.0,1954.0029245974092,0.0,1.0,31.016599999999997,31.016599999999997,60.015416666666674,0.0,-6.619656767200428,0.0
"hour_15#2023-02-16 15:00:00,2023-02-16 16:00:00",hour_15,2023-02-16 15:00:00,2023-02-16 16:00:00,76.74957507363744,33.9995,0.0,-0.0,0.0,4.802310741944379e-07,0.5665134003217511,0.0,5.206112819581116,33.9995,1.0,-0.0,0.0,2257.3575032883236,0.0,1.0,33.9995,33.9995,60.015349999999984,0.0,-6.318549741583148,0.0
"hour_15#2023-02-17 15:00:00,2023-02-17 16:00:00",hour_15,2023-02-17 15:00:00,2023-02-17 16:00:00,0.5490581769421901,27.999599999999994,0.0,-0.0,27.999599999999994,7.049569068771653e-08,0.4665403842292655,0.0,2.1740503660245865,27.999599999999994,1.0,-0.0,0.0,1160.0654245732862,0.0,1.0,0.0,27.999599999999994,60.01538333333334,0.0,-7.151837430068826,0.0
"hour_15#2023-02-18 15:00:00,2023-02-18 16:00:00",hour_15,2023-02-18 15:00:00,2023-02-18 16:00:00,2187.686485942881,30.99985,30.99985,-0.0,0.0,5.150896493862218e-07,0.5165321640025328,0.0,7.995199953253143,30.99985,1.0,-0.0,0.0,3866.4098498380663,30.99985,1.0,0.0,30.99985,60.015333333333324,0.0,-6.288117177084308,0.0
"hour_15#2023-02-19 15:00:00,2023-02-19 16:00:00",hour_15,2023-02-19 15:00:00,2023-02-19 16:00:00,0.0,60.015316666666656,60.015316666666656,-0.0,0.0,2.683910653103671e-10,1.0,0.0,0.0,60.015316666666656,1.0,-0.0,0.0,0.0,60.015316666666656,1.0,0.0,60.015316666666656,60.015316666666656,0.0,-9.571231945846531,0.0
"hour_15#2023-02-20 15:00:00,2023-02-20 16:00:00",hour_15,2023-02-20 15:00:00,2023-02-20 16:00:00,2059.4139781911977,37.01241666666667,0.0,-0.0,0.0,1.0083410685261854e-06,0.616715149579622,0.0,9.758992652766898,37.01241666666667,1.0,-0.0,0.0,3741.4351331932817,0.0,1.0,37.01241666666667,37.01241666666667,60.01541666666665,0.0,-5.996392544155618,0.0
"hour_15#2023-02-21 15:00:00,2023-02-21 16:00:00",hour_15,2023-02-21 15:00:00,2023-02-21 16:00:00,1.0171667057004343,55.01398333333333,0.0,-0.0,0.0,1.0745036355574824e-07,0.9166624085097969,0.0,2.4843637373521537,55.01398333333333,1.0,-0.0,0.0,207.09449084256107,0.0,1.0,55.01398333333333,55.01398333333333,60.01553333333333,1.1048317478175674e-09,-6.968792110745007,0.0
"hour_15#2023-02-22 15:00:00,2023-02-22 16:00:00",hour_15,2023-02-22 15:00:00,2023-02-22 16:00:00,12.49022140454921,47.00643333333333,0.0,-0.0,0.0,3.162455826499287e-08,0.7832403941215023,0.0,2.196938819960057,47.00643333333333,1.0,-0.0,0.0,476.32929024963994,0.0,1.0,47.00643333333333,47.00643333333333,60.01533333333333,0.0,-7.499975532042715,0.0
"hour_15#2023-02-23 15:00:00,2023-02-23 16:00:00",hour_15,2023-02-23 15:00:00,2023-02-23 16:00:00,11.107922057927498,49.010333333333314,0.0,-0.0,0.0,6.232027787614782e-07,0.8166283802397604,0.0,4.623238309283866,49.010333333333314,1.0,-0.0,0.0,847.989233757392,0.0,1.0,49.010333333333314,49.010333333333314,60.01546666666665,0.0,-6.205370618881567,0.0
"hour_15#2023-02-24 15:00:00,2023-02-24 16:00:00",hour_15,2023-02-24 15:00:00,2023-02-24 16:00:00,0.0,60.01558333333332,0.0,-0.0,60.01558333333332,3.942085528953744e-09,1.0,0.0,0.0,60.01558333333332,1.0,-0.0,0.0,0.0,0.0,1.0,0.0,60.01558333333332,60.01558333333332,0.0,-8.404273957339758,0.0
"hour_15#2023-02-25 15:00:00,2023-02-25 16:00:00",hour_15,2023-02-25 15:00:00,2023-02-25 16:00:00,0.0,60.01541666666666,60.01541666666666,-0.0,0.0,0.0,1.0,0.0,0.0,60.01541666666666,1.0,-0.0,0.0,0.0,60.01541666666666,1.0,0.0,60.01541666666666,60.01541666666666,0.0,,0.0
"hour_15#2023-02-26 15:00:00,2023-02-26 16:00:00",hour_15,2023-02-26 15:00:00,2023-02-26 16:00:00,93.48846644101427,32.013016666666665,32.013016666666665,-0.0,0.0,7.30011075306183e-08,0.5334132202142505,0.0,3.0681227695453233,32.013016666666665,1.0,-0.0,0.0,1431.9133506985995,32.013016666666665,1.0,0.0,32.013016666666665,60.01541666666667,0.0,-7.136670550964649,0.0
"hour_15#2023-02-27 15:00:00,2023-02-27 16:00:00",hour_15,2023-02-27 15:00:00,2023-02-27 16:00:00,58.720112846329094,51.977249999999984,0.0,-0.0,0.0,3.7419455645172405e-06,0.8660649694175799,0.0,5.537964970164812,51.977249999999984,1.0,-0.0,0.0,741.9180904057741,0.0,1.0,51.977249999999984,51.977249999999984,60.01541666666667,0.0,-5.426902534634443,0.0
"hour_15#2023-02-28 15:00:00,2023-02-28 16:00:00",hour_15,2023-02-28 15:00:00,2023-02-28 16:00:00,948.3928605721832,37.43131666666666,0.0,-0.0,0.0,2.858127429519684e-07,0.6236958888284106,0.0,4.97246160047576,37.43131666666666,1.0,-0.0,0.0,1871.6359276584094,0.0,1.0,37.43131666666666,37.43131666666666,60.01533333333331,0.0,-6.543918412107854,0.0
"hour_16#2023-02-13 16:00:00,2023-02-13 17:00:00",hour_16,2023-02-13 16:00:00,2023-02-13 17:00:00,679.4159678757447,33.99921666666666,0.0,-0.0,0.0,2.8254930847504236e-07,0.5665086793073218,0.0,4.967622975310324,33.99921666666666,1.0,-0.0,0.0,2153.9723612567236,0.0,1.0,33.99921666666666,33.99921666666666,60.01534999999998,0.0,-6.548905751278278,0.0
"hour_16#2023-02-14 16:00:00,2023-02-14 17:00:00",hour_16,2023-02-14 16:00:00,2023-02-14 17:00:00,0.9669816597761683,27.999666666666663,0.0,-0.0,0.0,8.321543780139007e-08,0.4665413654939677,0.0,2.8287649937644517,27.999666666666663,1.0,-0.0,0.0,1509.41642838385,0.0,1.0,27.999666666666663,27.999666666666663,60.015399999999985,0.0,-7.079796097627343,0.0
"hour_16#2023-02-15 16:00:00,2023-02-15 17:00:00",hour_16,2023-02-15 16:00:00,2023-02-15 17:00:00,7.900149466698492,31.016149999999996,0.0,-0.0,0.0,1.4381943144334962e-06,0.5168029001429078,0.0,2.817223399442251,31.016149999999996,1.0,-0.0,0.0,1361.6243262287062,0.0,1.0,31.016149999999996,31.016149999999996,60.01543333333332,0.0,-5.842182432461468,0.0
"hour_16#2023-02-16 16:00:00,2023-02-16 17:00:00",hour_16,2023-02-16 16:00:00,2023-02-16 17:00:00,52.33632173656026,28.99943333333333,0.0,-0.0,0.0,3.977358644488161e-08,0.483200001777322,0.0,2.0315729315047704,28.99943333333333,1.0,-0.0,0.0,1050.18607441509,0.0,1.0,28.99943333333333,28.99943333333333,60.01538333333334,0.0,-7.400405246253264,0.0
"hour_16#2023-02-17 16:00:00,2023-02-17 17:00:00",hour_16,2023-02-17 16:00:00,2023-02-17 17:00:00,66.11840250815419,28.999566666666663,0.0,-0.0,28.999566666666663,6.391802950878464e-08,0.4832023576184099,0.0,2.1608362364063183,28.999566666666663,1.0,-0.0,0.0,1117.001075685518,0.0,1.0,0.0,28.999566666666663,60.015366666666665,0.0,-7.194376622096011,0.0
"hour_16#2023-02-18 16:00:00,2023-02-18 17:00:00",hour_16,2023-02-18 16:00:00,2023-02-18 17:00:00,7.446180709924812,27.997483333333328,27.997483333333328,-0.0,0.0,3.7092991607326725e-07,0.46650485639106615,0.0,5.878965588088792,27.997483333333328,1.0,-0.0,0.0,3137.2054711397955,27.997483333333328,1.0,0.0,27.997483333333328,60.01541666666666,0.0,-6.4307081387350244,0.0
"hour_16#2023-02-19 16:00:00,2023-02-19 17:00:00",hour_16,2023-02-19 16:00:00,2023-02-19 17:00:00,0.0,60.01534999999999,60.01534999999999,-0.0,0.0,4.204031507257747e-10,1.0,0.0,0.0,60.01534999999999,1.0,-0.0,0.0,0.0,60.01534999999999,1.0,0.0,60.01534999999999,60.01534999999999,0.0,-9.376334037796768,0.0
"hour_16#2023-02-20 16:00:00,2023-02-20 17:00:00",hour_16,2023-02-20 16:00:00,2023-02-20 17:00:00,10.367402663359693,29.0151,0.0,-0.0,0.0,1.2680144919000942e-06,0.48346091169933053,0.0,9.503615631782386,29.0151,1.0,-0.0,0.0,4910.248927832393,0.0,1.0,29.0151,29.0151,60.0154,0.0,-5.896875782955644,0.0
"hour_16#2023-02-21 16:00:00,2023-02-21 17:00:00",hour_16,2023-02-21 16:00:00,2023-02-21 17:00:00,0.0,60.015533333333316,0.0,-0.0,0.0,1.1886383435008875e-09,1.0,0.0,0.0,60.015533333333316,1.0,-0.0,0.0,0.0,0.0,1.0,60.015533333333316,60.015533333333316,60.015533333333316,1.1048328712333951e-09,-8.924950264232395,0.0
"hour_16#2023-02-22 16:00:00,2023-02-22 17:00:00",hour_16,2023-02-22 16:00:00,2023-02-22 17:00:00,0.6742043762539313,45.01554999999999,0.0,-0.0,0.0,3.093642659218946e-08,0.7500672744556185,0.0,2.1212188496404623,45.01554999999999,1.0,-0.0,0.0,530.2976416806168,0.0,1.0,45.01554999999999,45.01554999999999,60.015349999999984,0.0,-7.50952985226947,0.0
"hour_16#2023-02-23 16:00:00,2023-02-23 17:00:00",hour_16,2023-02-23 16:00:00,2023-02-23 17:00:00,2.7458880629055824,53.01511666666665,0.0,-0.0,0.0,2.0979445145240218e-07,0.8833563412593346,0.0,3.0142779390927097,53.01511666666665,1.0,-0.0,0.0,351.6875293459318,0.0,1.0,53.01511666666665,53.01511666666665,60.01554999999999,0.0,-6.678206002012191,0.0
"hour_16#2023-02-24 16:00:00,2023-02-24 17:00:00",hour_16,2023-02-24 16:00:00,2023-02-24 17:00:00,0.000394921628976685,58.01548333333332,0.0,-0.0,58.01548333333332,9.985778877085042e-09,0.9666741924940009,0.0,1.9282344821481237,58.01548333333332,1.0,-0.0,0.0,64.27662522102872,0.0,1.0,0.0,58.01548333333332,60.01554999999998,0.0,-8.000618055096956,0.0
"hour_16#2023-02-25 16:00:00,2023-02-25 17:00:00",hour_16,2023-02-25 16:00:00,2023-02-25 17:00:00,0.0,60.01538333333332,60.01538333333332,-0.0,0.0,5.050112242798369e-29,1.0,0.0,0.0,60.01538333333332,1.0,-0.0,0.0,0.0,60.01538333333332,1.0,0.0,60.01538333333332,60.01538333333332,0.0,-28.296698969230597,0.0
"hour_16#2023-02-26 16:00:00,2023-02-26 17:00:00",hour_16,2023-02-26 16:00:00,2023-02-26 17:00:00,93.372095034246,32.015499999999996,32.015499999999996,-0.0,0.0,7.299833130538015e-08,0.5334554873353163,0.0,3.068406419202546,32.015499999999996,1.0,-0.0,0.0,1431.9136199415739,32.015499999999996,1.0,0.0,32.015499999999996,60.015316666666656,0.0,-7.13668706745692,0.0
"hour_16#2023-02-27 16:00:00,2023-02-27 17:00:00",hour_16,2023-02-27 16:00:00,2023-02-27 17:00:00,24.944175423175267,48.97705,0.0,-0.0,0.0,6.818711368341578e-07,0.8160749341210571,0.0,5.68680611027629,48.97705,1.0,-0.0,0.0,1046.2143574544407,0.0,1.0,48.97705,48.97705,60.01538333333334,0.0,-6.16629769257187,0.0
"hour_16#2023-02-28 16:00:00,2023-02-28 17:00:00",hour_16,2023-02-28 16:00:00,2023-02-28 17:00:00,0.3987818756816893,38.58353333333333,0.0,-0.0,0.0,4.454294311918473e-08,0.6428938794598276,0.0,2.056124221602417,38.58353333333333,1.0,-0.0,0.0,734.4430027914464,0.0,1.0,38.58353333333333,38.58353333333333,60.01539999999999,0.0,-7.351221090889913,0.0
"hour_17#2023-02-13 17:00:00,2023-02-13 18:00:00",hour_17,2023-02-13 17:00:00,2023-02-13 18:00:00,7.004194127112683,40.00013333333332,0.0,-0.0,0.0,6.823014789220754e-07,0.666498006205631,0.0,8.623662738225134,40.00013333333332,1.0,-0.0,0.0,2876.7460936876764,0.0,1.0,40.00013333333332,40.00013333333332,60.015383333333325,0.0,-6.166023687364385,0.0
"hour_17#2023-02-14 17:00:00,2023-02-14 18:00:00",hour_17,2023-02-14 17:00:00,2023-02-14 18:00:00,12.076100215906157,31.882366666666666,0.0,-0.0,0.0,7.44107728979372e-07,0.5312365746226732,0.0,3.9908418756140946,31.882366666666666,1.0,-0.0,0.0,1871.240350011376,0.0,1.0,31.882366666666666,31.882366666666666,60.015383333333325,0.0,-6.128364184461695,0.0
"hour_17#2023-02-15 17:00:00,2023-02-15 18:00:00",hour_17,2023-02-15 17:00:00,2023-02-15 18:00:00,229.1816702594299,32.01509999999999,0.0,-0.0,0.0,8.151877680611735e-08,0.5334488223700671,0.0,2.954273974483865,32.01509999999999,1.0,-0.0,0.0,1378.671856304045,0.0,1.0,32.01509999999999,32.01509999999999,60.015316666666656,0.0,-7.088742345566143,0.0
"hour_17#2023-02-16 17:00:00,2023-02-16 18:00:00",hour_17,2023-02-16 17:00:00,2023-02-16 18:00:00,0.42570481861051246,29.994949999999992,0.0,-0.0,0.0,3.893829622266662e-08,0.49978741573345736,0.0,1.9811406587081832,29.994949999999992,1.0,-0.0,0.0,991.2461184454513,0.0,1.0,29.994949999999992,29.994949999999992,60.01541666666665,0.0,-7.409623055314252,0.0
"hour_17#2023-02-17 17:00:00,2023-02-17 18:00:00",hour_17,2023-02-17 17:00:00,2023-02-17 18:00:00,87.15368122489666,36.70114999999999,0.0,-0.0,36.70114999999999,6.081530503525159e-08,0.6115285346047099,0.0,2.261206037867193,36.70114999999999,1.0,-0.0,0.0,878.6399706979964,0.0,1.0,0.0,36.70114999999999,60.01543333333333,0.0,-7.215987110597454,0.0
"hour_17#2023-02-18 17:00:00,2023-02-18 18:00:00",hour_17,2023-02-18 17:00:00,2023-02-18 18:00:00,1421.1127908130125,29.999633333333332,29.999633333333332,-0.0,0.0,5.111785101320937e-07,0.4998657288700704,0.0,7.707368828594701,29.999633333333332,1.0,-0.0,0.0,3855.707598614856,29.999633333333332,1.0,0.0,29.999633333333332,60.01538333333331,0.0,-6.291427412140782,0.0
"hour_17#2023-02-19 17:00:00,2023-02-19 18:00:00",hour_17,2023-02-19 17:00:00,2023-02-19 18:00:00,0.0,60.015316666666656,60.015316666666656,-0.0,0.0,8.080179590970689e-28,1.0,0.0,0.0,60.015316666666656,1.0,-0.0,0.0,0.0,60.015316666666656,1.0,0.0,60.015316666666656,60.015316666666656,0.0,-27.09257898644066,0.0
"hour_17#2023-02-20 17:00:00,2023-02-20 18:00:00",hour_17,2023-02-20 17:00:00,2023-02-20 18:00:00,84.47041523580346,58.00969999999999,0.0,-0.0,0.0,7.003735431770565e-07,0.9665775601552263,0.0,11.351980990791935,58.00969999999999,1.0,-0.0,0.0,379.5093378343865,0.0,1.0,58.00969999999999,58.00969999999999,60.01556666666666,0.0,-6.154670267884466,0.0
"hour_17#2023-02-21 17:00:00,2023-02-21 18:00:00",hour_17,2023-02-21 17:00:00,2023-02-21 18:00:00,0.18385827882583697,56.95329999999998,0.0,-0.0,0.0,4.696949270542645e-08,0.9489762508640127,0.0,2.704854946597561,56.95329999999998,1.0,-0.0,0.0,138.04753163978043,0.0,1.0,56.95329999999998,56.95329999999998,60.01551666666664,0.0,-7.328184130394221,0.0
"hour_17#2023-02-22 17:00:00,2023-02-22 18:00:00",hour_17,2023-02-22 17:00:00,2023-02-22 18:00:00,107.9125192520095,51.99318333333332,0.0,-0.0,0.0,1.2471430756261364e-08,0.8663314191008356,0.0,1.837158913019124,51.99318333333332,1.0,-0.0,0.0,245.6332498898597,0.0,1.0,51.99318333333332,51.99318333333332,60.01534999999999,0.0,-7.904083720225924,0.0
